video_genres,video_level,video_title,video_url,video_year
DramaHorrorSci-Fi14 December 2007 (USA),"PG-13
                        
    
, 
,",I Am Legend             ,https://www.imdb.com/title/tt0480249/,2007
ComedyEpisode aired 3 October 2016,"
                    
    


    
            ",Trick or Treat             ,https://www.imdb.com/title/tt6038216/,
AnimationActionAdventureVideo game released 20 December 2016,"

, 
, 

    
            ",Shantae: Half-Genie Hero             ,https://www.imdb.com/title/tt5685938/,2016
DramaEpisode aired 6 May 2018,"
                    TV-MA
                        
    


    
            ","Not You, Mr. Dake             ",https://www.imdb.com/title/tt7731480/,
ComedyFamilyFantasyTV Series (1965–1970),"
                    TV-G
                        
    
, 
, 

    
            ",I Dream of Jeannie             ,https://www.imdb.com/title/tt0058815/,
ActionAdventureFamilyVideo game released 13 August 1991,"

, 
, 

    
            ",Super Mario World             ,https://www.imdb.com/title/tt0221606/,1990
ComedyEpisode aired 3 November 2004,"
                    
    


    
            ",Taille mannequin             ,https://www.imdb.com/title/tt9089286/,
BiographyDramaHistory18 November 1992 (USA),"PG-13
                        
    
, 
,",Malcolm X             ,https://www.imdb.com/title/tt0104797/,1992
CrimeDramaRomanceEpisode aired 22 January 2016,"TV-14
                        
    
, 
,",Episode #1.13478,https://www.imdb.com/title/tt5367526/,
Thriller30 August 2018 (Australia),"
                    
    


    
            ",Rabbit             ,https://www.imdb.com/title/tt3415358/,2017
AnimationActionAdventureEpisode aired 13 July 2002,"
                    TV-Y
                        
    
, 
, 

    
            ",Short: Camp Pikachu             ,https://www.imdb.com/title/tt7784856/,
AnimationAdventureComedyEpisode aired 8 July 1997,"TV-14
                        
    
, 
,",Love Match             ,https://www.imdb.com/title/tt1637873/,
DocumentaryEpisode aired 30 July 2017,"
                    
    


    
            ",New World Order             ,https://www.imdb.com/title/tt7140992/,
BiographyDramaHistory3 May 1967 (France),"
                    
    
, 
, 

    
            ",I Killed Rasputin             ,https://www.imdb.com/title/tt0061829/,1967
ActionAdventureSci-FiEpisode aired 23 February 1968,"
                    TV-PG
                        
    
, 
, 

    
            ",By Any Other Name             ,https://www.imdb.com/title/tt0708422/,
ComedySci-FiEpisode aired 1 November 2010,"
                    Not Rated
                        
    
, 


    
            ",Action Comics #1,https://www.imdb.com/title/tt1874907/,
AnimationActionSci-FiTV Mini-Series (2011– ),"TV-14
                        
    
, 
,",Wolverine             ,https://www.imdb.com/title/tt1847521/,
ComedyTalk-ShowEpisode aired 11 December 2013,"TV-14
    
,",Top 10 Worst Movie Endings,https://www.imdb.com/title/tt9614192/,
ComedyEpisode aired 10 October 2016,"
                    
    


    
            ",Spaced Invaders             ,https://www.imdb.com/title/tt6124724/,
ActionAdventureComedyVideo game released 2 June 2002,"

, 
, 

    
            ",Shantae             ,https://www.imdb.com/title/tt3391362/,2002
BiographyCrimeDrama24 October 1969 (USA),"
                    PG
                        
    
, 
, 

    
            ",Butch Cassidy and the Sundance Kid             ,https://www.imdb.com/title/tt0064115/,1969
ComedyMusicEpisode aired 10 October 1966,"
                    TV-G
                        
    
, 


    
            ",The Spy Who Came in from the Cool             ,https://www.imdb.com/title/tt0650710/,
ActionAdventureFamilyVideo game released 29 October 2013,"

, 
, 

    
            ",Sonic: Lost World             ,https://www.imdb.com/title/tt2958214/,2013
DramaSport3 December 1976 (USA),"
                    PG
                        
    
, 


    
            ",Rocky             ,https://www.imdb.com/title/tt0075148/,1976
ActionComedyRomanceVideo 17 November 1993,"PG-13
                        
    
, 
,",Brain Smasher... A Love Story             ,https://www.imdb.com/title/tt0106475/,1993
CrimeDramaRomanceEpisode aired 25 January 2016,"TV-14
                        
    
, 
,",Episode #1.13479,https://www.imdb.com/title/tt5373406/,
DocumentaryShortVideo 7 November 2018,"
                    
    
, 


    
            ",Rabbit: The Writing of 'Rabbit'             ,https://www.imdb.com/title/tt9505770/,2018
AnimationActionAdventureEpisode aired 6 December 2013,"
                    TV-Y
                        
    
, 
, 

    
            ",Short: Eevee & Friends             ,https://www.imdb.com/title/tt7784952/,
AnimationAdventureComedyEpisode aired 15 July 1997,"TV-14
                        
    
, 
,",Carnival!             ,https://www.imdb.com/title/tt1637861/,
DocumentaryEpisode aired 6 August 2017,"
                    
    


    
            ",Terrorism Hits Home             ,https://www.imdb.com/title/tt7140996/,
ComedyEpisode aired 4 November 2004,"
                    
    


    
            ",Le psychologue             ,https://www.imdb.com/title/tt9089350/,
DocumentaryTV Special November 1991,"
                    
    


    
            ",Star Trek Logs: An MTV Big Picture Special Edition             ,https://www.imdb.com/title/tt0438454/,1991
ComedySci-FiEpisode aired 8 November 2010,"
                    Not Rated
                        
    
, 


    
            ",Amazing Fantasy #15,https://www.imdb.com/title/tt1874910/,
ActionTV Series (2012– ),"



    
            ",Uncanny X-Men             ,https://www.imdb.com/title/tt2271059/,
ComedyTalk-ShowEpisode aired 10 November 2018,"TV-14
    
,",Top 10 Worst Movie Endings of the 2000s,https://www.imdb.com/title/tt9617160/,
ActionAdventureSci-Fi24 June 2016 (USA),"PG-13
                        
    
, 
,",Independence Day: Resurgence             ,https://www.imdb.com/title/tt1628841/,2016
ActionAdventureFantasyVideo game released 7 December 2018,"

, 
, 

    
            ",Super Smash Bros. Ultimate             ,https://www.imdb.com/title/tt5370130/,2018
DramaRomanceEpisode aired 24 April 2015,"
                    TV-PG
                        
    
, 


    
            ",Episode #1.8625,https://www.imdb.com/title/tt4120456/,
DramaThriller16 December 1965 (USA),"
                    Not Rated
                        
    
, 


    
            ",The Spy Who Came In from the Cold             ,https://www.imdb.com/title/tt0059749/,1965
ActionAdventureFamilyVideo game released 18 June 2003,"

, 
, 

    
            ",Sonic Adventure DX: Director's Cut             ,https://www.imdb.com/title/tt0424451/,2003
DocumentaryVideo 24 June 2003,"
                    TV-PG
                        
    


    
            ",A Century of Black Cinema             ,https://www.imdb.com/title/tt1381270/,2003
ActionAdventureFamilyVideo game released 18 October 1994,"

, 
, 

    
            ",Sonic & Knuckles             ,https://www.imdb.com/title/tt0291489/,1994
CrimeDramaRomanceEpisode aired 26 January 2016,"TV-14
                        
    
, 
,",Episode #1.13480,https://www.imdb.com/title/tt5248498/,
ComedyMusicEpisode aired 17 October 1966,"
                    TV-G
                        
    
, 


    
            ",Success Story             ,https://www.imdb.com/title/tt0650701/,
AnimationActionAdventureEpisode aired 18 March 2005,"
                    TV-Y
                        
    
, 
, 

    
            ",Short: Find Mew!             ,https://www.imdb.com/title/tt7784890/,
AnimationAdventureComedyEpisode aired 22 July 1997,"TV-14
                        
    
, 
,",Drifting Away             ,https://www.imdb.com/title/tt1637862/,
DocumentaryEpisode aired 13 August 2017,"
                    
    


    
            ",The Information Age             ,https://www.imdb.com/title/tt7140998/,
ComedyEpisode aired 5 November 2004,"
                    
    


    
            ",Mission impossible             ,https://www.imdb.com/title/tt9089398/,
ActionAdventureSci-FiEpisode aired 10 November 1966,"
                    TV-PG
                        
    
, 
, 

    
            ",The Corbomite Maneuver             ,https://www.imdb.com/title/tt0708458/,
ComedySci-FiEpisode aired 15 November 2010,"
                    Not Rated
                        
    
, 


    
            ",Detective Comics #27,https://www.imdb.com/title/tt1874933/,
"AdventureSci-FiShortTV Short
","
                    
    
, 
, 

    
            ",Pryde of the X-Men             ,https://www.imdb.com/title/tt0098137/,1989
ActionAdventure22 May 2008 (USA),"PG-13
                        
    
,",Indiana Jones and the Kingdom of the Crystal Skull             ,https://www.imdb.com/title/tt0367882/,2008
ComedyEpisode aired 20 June 2016,"
                    
    


    
            ",Slumber Party Massacre II             ,https://www.imdb.com/title/tt5768642/,
ActionAdventureFantasyVideo game released April 1989,"

, 
, 

    
            ",Warukyûre no Densetsu             ,https://www.imdb.com/title/tt2341878/,1989
DramaRomanceEpisode aired 27 April 2015,"
                    TV-PG
                        
    
, 


    
            ",Episode #1.8626,https://www.imdb.com/title/tt4120452/,
AdventureCrimeDramaEpisode aired 11 December 1969,"
                    TV-PG
                        
    
, 
, 

    
            ",The Old Who Came in from the Spy             ,https://www.imdb.com/title/tt0612766/,
ActionAdventureFamilyVideo game released 9 September 1999,"

, 
, 

    
            ",Sonic Adventure             ,https://www.imdb.com/title/tt0247714/,1998
DramaRomanceEpisode aired 24 April 2015,"
                    TV-PG
                        
    
, 


    
            ",Episode #1.8624,https://www.imdb.com/title/tt4120448/,
ActionAdventureDramaVideo game released 14 November 2006,"

, 
, 

    
            ",Sonic the Hedgehog             ,https://www.imdb.com/title/tt0778849/,2006
CrimeDramaRomanceEpisode aired 27 January 2016,"TV-14
                        
    
, 
,",Episode #1.13481,https://www.imdb.com/title/tt5376984/,
ActionVideo game released 18 March 2016,"



    
            ",Pokkén Tournament             ,https://www.imdb.com/title/tt4833394/,2015
AnimationActionAdventureEpisode aired 1 June 2004,"
                    TV-Y
                        
    
, 
, 

    
            ",Short: Gotta Dance!             ,https://www.imdb.com/title/tt7784860/,
AnimationAdventureComedyEpisode aired 29 July 1997,"TV-14
                        
    
, 
,",Game Over             ,https://www.imdb.com/title/tt1637865/,
ActionSci-Fi20 June 2003 (USA),"PG-13
                        
    
,",Hulk             ,https://www.imdb.com/title/tt0286716/,2003
DocumentaryEpisode aired 20 August 2017,"
                    
    


    
            ",Isn't It Ironic             ,https://www.imdb.com/title/tt7141002/,
ActionAdventureDramaEpisode aired 11 February 1998,"
                    TV-PG
                        
    
, 
, 

    
            ",Far Beyond the Stars             ,https://www.imdb.com/title/tt0708538/,
ComedySci-FiEpisode aired 22 November 2010,"
                    Not Rated
                        
    
, 


    
            ",The X-Men #1,https://www.imdb.com/title/tt1874988/,
ActionAdventureSci-Fi26 May 2006 (USA),"PG-13
                        
    
, 
,",X-Men: The Last Stand             ,https://www.imdb.com/title/tt0376994/,2006
CrimeDramaMysteryEpisode aired 1 January 2009,"
                    TV-MA
                        
    
, 
, 

    
            ",The Grinning Man             ,https://www.imdb.com/title/tt1326011/,
